com.ibm.websphere.samples.pbw.war.AccountBean.performCompleteCheckout com.ibm.websphere.samples.pbw.war.OrderInfo.getCardExpYear 1
com.ibm.websphere.samples.pbw.war.OrderInfo com.ibm.websphere.samples.pbw.war.OrderInfo.getCardExpYear 1
com.ibm.websphere.samples.pbw.war.OrderInfo com.ibm.websphere.samples.pbw.war.OrderInfo.getCardholderName 1
com.ibm.websphere.samples.pbw.war.AccountBean.performCompleteCheckout com.ibm.websphere.samples.pbw.war.OrderInfo.getCardholderName 1
com.ibm.websphere.samples.pbw.war.OrderInfo com.ibm.websphere.samples.pbw.war.OrderInfo.getShippingMethod 2
com.ibm.websphere.samples.pbw.war.AccountBean.performCheckoutFinal com.ibm.websphere.samples.pbw.war.OrderInfo.getShippingMethod 1
com.ibm.websphere.samples.pbw.war.AccountBean.performCompleteCheckout com.ibm.websphere.samples.pbw.war.OrderInfo.getShippingMethod 1
com.ibm.websphere.samples.pbw.war.AccountBean.performCompleteCheckout com.ibm.websphere.samples.pbw.war.OrderInfo.getID 1
com.ibm.websphere.samples.pbw.war.OrderInfo com.ibm.websphere.samples.pbw.war.OrderInfo.getID 1
com.ibm.websphere.samples.pbw.bean.CustomerMgr com.ibm.websphere.samples.pbw.bean.CustomerMgr.verifyUserAndPassword 1
Serializable com.ibm.websphere.samples.pbw.bean.CustomerMgr 3
com.ibm.websphere.samples.pbw.war.Populate com.ibm.websphere.samples.pbw.bean.CustomerMgr 2
EntityManager com.ibm.websphere.samples.pbw.bean.CustomerMgr 1
com.ibm.websphere.samples.pbw.bean.CustomerMgr.verifyUserAndPassword com.ibm.websphere.samples.pbw.jpa.Customer.verifyPassword 1
com.ibm.websphere.samples.pbw.jpa.Customer com.ibm.websphere.samples.pbw.jpa.Customer.verifyPassword 1
HttpServlet com.ibm.websphere.samples.pbw.war.ImageServlet 3
com.ibm.websphere.samples.pbw.war.ShoppingItem com.ibm.websphere.samples.pbw.war.ShoppingItem.setPkginfo 1
com.ibm.websphere.samples.pbw.jpa.Inventory com.ibm.websphere.samples.pbw.jpa.Inventory.setPkginfo 1
com.ibm.websphere.samples.pbw.war.ShoppingItem.setPkginfo com.ibm.websphere.samples.pbw.jpa.Inventory.setPkginfo 1
com.ibm.websphere.samples.pbw.war.HelpBean com.ibm.websphere.samples.pbw.war.HelpBean.setDebug 1
Serializable com.ibm.websphere.samples.pbw.war.HelpBean 3
com.ibm.websphere.samples.pbw.bean.ShoppingCartContent com.ibm.websphere.samples.pbw.bean.ShoppingCartContent.updateItem 1
com.ibm.websphere.samples.pbw.war.AdminServlet com.ibm.websphere.samples.pbw.war.AdminServlet.performPopulate 1
com.ibm.websphere.samples.pbw.war.Populate com.ibm.websphere.samples.pbw.war.Populate.doPopulate 2
com.ibm.websphere.samples.pbw.war.AdminServlet.performPopulate com.ibm.websphere.samples.pbw.war.Populate.doPopulate 1
com.ibm.websphere.samples.pbw.war.AdminServlet com.ibm.websphere.samples.pbw.war.Populate 1
com.ibm.websphere.samples.pbw.war.Populate.doPopulate com.ibm.websphere.samples.pbw.bean.ResetDBBean.deleteAll 2
com.ibm.websphere.samples.pbw.bean.ResetDBBean com.ibm.websphere.samples.pbw.bean.ResetDBBean.deleteAll 2
com.ibm.websphere.samples.pbw.war.Populate com.ibm.websphere.samples.pbw.bean.ResetDBBean 2
UserTransaction com.ibm.websphere.samples.pbw.bean.ResetDBBean 2
Serializable com.ibm.websphere.samples.pbw.bean.ResetDBBean 4
EntityManager com.ibm.websphere.samples.pbw.bean.ResetDBBean 2
